FIPS,County,ST,Neighboring,UrbanPop-2010,RuralPop-2010,MedianHouseholdInc-2008-12,Elevation-ft,TotalArea-sqmi,LandArea-sqmi,WaterArea-sqmi
54035,Jackson,WV,39105540395405354079540875410554107,8343,20868,41087,584,47163,46435,728
54037,Jefferson,WV,2404351043510695110754003,27619,25879,64314,550,21167,20963,204
54039,Kanawha,WV,540055401554019540355404354067540795408154087,144434,48629,45642,939,91092,90159,933
54041,Lewis,WV,540075401754021540335409754101,5077,11295,35179,1026,38965,38490,475
54043,Lincoln,WV,54005540115403954045540595407954099,0,21720,34066,642,43859,43704,155
54045,Logan,WV,54005540435405954109,10747,25996,36698,700,45562,45374,188
54047,McDowell,WV,5102751185540555405954109,3098,19015,22972,1426,53490,53346,144
54049,Marion,WV,54033540615409154103,33014,23404,40827,1298,31152,30874,278
54051,Marshall,WV,390133911142059421255406954103,16887,16220,40288,655,31215,30543,672
54053,Mason,WV,3905339105540115403554079,9561,17763,37877,673,44472,43075,1397
54055,Mercer,WV,5102151071511855404754063540815408954109,36903,25361,34517,2410,42072,41899,173
54057,Mineral,WV,2400124023540235402754031,9989,18223,32968,950,32922,32783,139
54059,Mingo,WV,2115921195510275404354045540475409954109,2754,24085,34518,673,42397,42311,86
54061,Monongalia,WV,541035404954091540774205942051,70350,25839,41326,825,36588,36006,582
54063,Monroe,WV,540555408954025510715104551005,1550,11952,39877,1975,47364,47275,89
54065,Morgan,WV,5400354027240012404351069,0,17541,35350,1030,22961,22907,54
54067,Nicholas,WV,540155400754101540255401954039,3369,22864,38780,2030,65441,64682,758
54069,Ohio,WV,5405154009390813901342125,34180,10263,40652,659,10902,10582,320
54071,Pendleton,WV,5407554083540935402354031510915101551165,0,7695,34087,1900,69815,69605,210
54073,Pleasants,WV,54107540855409539167,3463,4142,42300,615,13455,13010,444
54075,Pocahontas,WV,540255410154083540715101751091,0,8719,32381,2730,94182,94028,154
54077,Preston,WV,54061540915400154093540232402342051,3201,30319,45538,1400,65139,64880,258
54079,Putnam,WV,5401154053540355403954043,35631,19855,56081,571,35040,34567,473
54081,Raleigh,WV,540055403954019540895405554109,47900,30959,39325,2500,60935,60535,400
54083,Randolph,WV,54097540015409354023540715407554101,11061,18344,37350,1992,103995,103968,27
54085,Ritchie,WV,54073540955401754021540135410554107,0,10449,35634,680,45370,45199,171
54087,Roane,WV,5403554105540135401554039,2986,11940,27174,964,48372,48356,16
54089,Summers,WV,540815401954025540635405551071,3882,10045,33066,2500,36773,36046,727
54091,Taylor,WV,5400154033540495406154077,6808,10087,40720,977,17568,17277,291
54093,Tucker,WV,540775400154083540715402324023,0,7141,36445,3070,42106,41892,213
54095,Tyler,WV,540735408554017541033911139167,824,8384,37919,750,26070,25629,440
54097,Upshur,WV,5403354041540015408354101,8731,15523,41214,1445,35475,35464,12
54099,Wayne,WV,54011540435405921019211272115939087,14789,27692,36575,827,51211,50598,613
54101,Webster,WV,54007540415409754083540755402554067,0,9154,25634,1540,55623,55347,276
54103,Wetzel,WV,5405154061540495403354017540954205939111,7652,8931,37897,637,36133,35806,327
54105,Wirt,WV,5410754085540135408754035,0,5717,36602,660,23477,23251,226
54107,Wood,WV,54035541055408554073391673900939105,63674,23282,42734,615,37677,36626,1051
54109,Wyoming,WV,540595404554005540815405554047,2645,21151,36010,1280,50182,49945,237
55001,Adams,WI,55057551415509755137550775502155111,0,20875,42781,1076,68855,64565,4291
55003,Ashland,WI,55007551135509955051,7293,8864,39157,1230,229238,104504,124734
55005,Barron,WI,5509555013551295511355107550175503355109,15629,30241,44149,1240,88976,86271,2705
55007,Bayfield,WI,55031551295511355003,0,15014,44626,650,204167,147786,56381
55009,Brown,WI,55083551155508755015550715506155029,212060,35947,53419,682,61571,52971,8600
55011,Buffalo,WI,5509155035551212715727169,0,13587,47119,670,70959,67164,3796
55013,Burnett,WI,550315512955005550952702527115,0,15457,39382,950,88023,82185,5838
55015,Calumet,WI,550875500955071551175503955139,35487,13484,64982,815,39708,31824,7884
55017,Chippewa,WI,550055503355035550195511955107,33615,28800,50327,1030,104128,100837,3291
55019,Clark,WI,550175511955073551415505355035,2869,31821,43147,1045,121879,120982,897
55021,Columbia,WI,55111550575500155077550475502755025,22352,34481,57869,800,79597,76553,3044
55023,Crawford,WI,5512355103550431900519043,6255,10389,41743,658,59921,57066,2855
55025,Dane,WI,55049551115502155027550555510555045,427894,60179,61790,858,123825,119724,4101
55027,Dodge,WI,55021550475503955131550555513355025,45585,43174,53782,837,90705,87562,3143
55029,Door,WI,5500955061,8617,19168,48707,656,237025,48198,188827
55031,Douglas,WI,55013551295511355007271372701727115,27045,17114,45370,630,147968,130414,17554
55033,Dunn,WI,55109550955500555017550355509155093,17844,26013,47847,782,86387,85011,1376
55035,Eau Claire,WI,55091550335501755019550535512155011,76026,22710,47821,888,64525,63798,726
55037,Florence,WI,55041550752607126043,0,4423,44652,1250,49752,48820,933
55039,Fond du Lac,WI,550475513955015551175513155027,65930,35703,53399,760,76584,71955,4629
55041,Forest,WI,55125550855506755083550755503726071,0,9304,40215,1630,104633,101407,3226
